"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Enrolled in school","Margin of Error!!Total!!Enrolled in school","Estimate!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Margin of Error!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Estimate!!Total!!Enrolled in school!!Enrolled in kindergarten","Margin of Error!!Total!!Enrolled in school!!Enrolled in kindergarten","Estimate!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Estimate!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Estimate!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Estimate!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Margin of Error!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Estimate!!Total!!Enrolled in school!!Graduate or professional school","Margin of Error!!Total!!Enrolled in school!!Graduate or professional school","Estimate!!Total!!Not enrolled in school","Margin of Error!!Total!!Not enrolled in school"
"0500000US42039","Crawford County, Pennsylvania","84510","374","19635","1238","1089","386","1039","461","3990","615","4621","555","3934","500","4497","944","465","224","64875","1210"
"0500000US42041","Cumberland County, Pennsylvania","236282","897","58043","1933","2535","727","2564","672","9622","1222","13236","1313","11831","1332","15573","1698","2682","732","178239","2161"
"0500000US42043","Dauphin County, Pennsylvania","261503","982","60298","1963","4118","981","4468","1061","13006","1361","12970","1522","13237","763","9904","1492","2595","634","201205","1993"
"0500000US42045","Delaware County, Pennsylvania","542415","1394","149102","2938","9555","1590","7569","1397","26449","1608","29335","1477","30633","1719","37972","2332","7589","1181","393313","2836"
"0500000US42049","Erie County, Pennsylvania","268925","763","69425","2136","3737","941","3640","695","13096","1266","14329","1342","14124","926","16250","1716","4249","1094","199500","2075"
"0500000US42051","Fayette County, Pennsylvania","129745","422","25260","1199","1678","621","952","401","5686","875","5915","889","6635","795","3677","885","717","352","104485","1198"
"0500000US42055","Franklin County, Pennsylvania","146981","1182","33241","2465","986","430","1868","680","7175","1325","7983","1191","8115","1179","5919","1201","1195","582","113740","2160"
"0500000US42063","Indiana County, Pennsylvania","85205","429","23389","1401","791","297","465","189","3683","664","3470","715","3329","406","10745","1240","906","575","61816","1409"
"0500000US42069","Lackawanna County, Pennsylvania","205966","781","48864","2074","2705","661","2115","712","10047","1071","9137","1042","9751","1027","12182","1663","2927","793","157102","2195"
"0500000US42071","Lancaster County, Pennsylvania","512984","1451","125408","3604","6879","1365","7612","1194","29175","2012","26627","2075","25598","1745","25456","2212","4061","881","387576","3629"
"0500000US42073","Lawrence County, Pennsylvania","85763","515","17985","718","836","374","681","289","3965","786","4165","761","4968","404","3018","532","352","214","67778","858"
"0500000US42075","Lebanon County, Pennsylvania","131287","508","29464","1303","1512","598","1878","614","6759","830","6605","980","7066","935","4863","967","781","346","101823","1239"
"0500000US42077","Lehigh County, Pennsylvania","345458","1383","85284","2505","4533","1081","3799","929","17279","1856","19499","1824","19525","1016","17548","1882","3101","783","260174","2688"
"0500000US42079","Luzerne County, Pennsylvania","310661","1120","69694","1964","3876","921","3157","810","14597","1372","13561","1390","15528","1184","15666","1650","3309","1017","240967","2198"
"0500000US42081","Lycoming County, Pennsylvania","112774","453","25914","1020","1320","446","1369","548","5402","796","5549","896","5290","696","6422","917","562","275","86860","1129"
"0500000US42085","Mercer County, Pennsylvania","111505","679","25987","1476","1585","432","1010","289","4898","646","4429","717","6765","940","6880","1019","420","195","85518","1220"
"0500000US42089","Monroe County, Pennsylvania","162589","834","42880","2869","1158","547","1227","665","9186","1210","8287","1420","10566","1088","11502","2521","954","656","119709","3026"
"0500000US42091","Montgomery County, Pennsylvania","790928","1296","203156","2646","13977","1337","8846","1229","40565","2759","41942","2837","44507","1407","38299","2361","15020","1529","587772","2553"
"0500000US42095","Northampton County, Pennsylvania","291748","893","74349","2537","4190","923","3368","836","12436","1412","17299","1365","14378","1049","19128","2117","3550","1031","217399","2470"
"0500000US42097","Northumberland County, Pennsylvania","91148","356","17396","922","742","291","903","391","4248","780","4740","866","4279","718","1773","469","711","384","73752","932"
"0500000US42101","Philadelphia County, Pennsylvania","1494686","2988","402349","7282","24301","3144","17893","2561","71389","4029","74950","4428","72860","3279","103979","5101","36977","3992","1092337","6772"
"0500000US42107","Schuylkill County, Pennsylvania","141488","604","29028","1096","1796","644","1708","497","6042","823","7084","912","7067","643","4054","831","1277","450","112460","1082"
"0500000US42111","Somerset County, Pennsylvania","74207","224","13828","606","765","248","618","252","3041","526","3141","554","3583","253","2317","502","363","191","60379","626"
"0500000US42125","Washington County, Pennsylvania","201784","712","44940","1306","3003","925","2701","718","8467","967","10074","1005","10009","715","9467","908","1219","463","156844","1214"
"0500000US42129","Westmoreland County, Pennsylvania","349627","860","70811","1417","4511","827","2470","597","15601","1285","15954","1064","16352","785","12962","1139","2961","728","278816","1457"
"0500000US42133","York County, Pennsylvania","424640","957","104161","2974","4144","929","5243","1017","22607","1794","24044","1872","23003","1317","19593","2144","5527","1458","320479","2861"
"0500000US44003","Kent County, Rhode Island","160197","653","35823","1551","2102","630","2313","762","7011","944","6746","967","7694","853","8852","1359","1105","465","124374","1481"
"0500000US44005","Newport County, Rhode Island","81567","355","19229","1217","1857","701","556","341","2761","613","3554","645","4287","807","4987","969","1227","475","62338","1167"
"0500000US44007","Providence County, Rhode Island","611374","1452","163034","3773","9275","1501","7188","1187","29079","2127","29647","2124","31734","1689","47491","3189","8620","1743","448340","4033"
"0500000US44009","Washington County, Rhode Island","123651","555","36871","1752","1307","432","641","278","4428","834","6011","928","7331","844","15621","1733","1532","587","86780","1831"
"0500000US45003","Aiken County, South Carolina","159525","698","37269","1891","2623","798","2962","962","7459","1026","8027","1108","8273","924","6716","1460","1209","542","122256","1757"
"0500000US45007","Anderson County, South Carolina","185851","946","46499","2384","2036","773","2661","927","11187","1471","10307","1455","10321","1246","8020","1600","1967","743","139352","2311"
"0500000US45013","Beaufort County, South Carolina","169610","649","35907","2379","2877","939","2250","933","8180","1095","7486","1003","7430","879","6593","1560","1091","528","133703","2117"
"0500000US45015","Berkeley County, South Carolina","190179","1041","50334","2153","3361","714","3450","1077","12015","1484","9228","1424","11532","1093","9004","1694","1744","766","139845","2179"
"0500000US45019","Charleston County, South Carolina","367684","1257","96616","2886","6293","1394","5024","1315","17127","1834","16413","1751","16216","1603","28776","2228","6767","1481","271068","2696"
"0500000US45031","Darlington County, South Carolina","65684","543","16799","1185","796","331","1572","565","3608","920","3786","1079","3211","476","3543","1031","283","236","48885","1240"
"0500000US45035","Dorchester County, South Carolina","143114","1089","40559","1994","2688","1085","2729","856","8830","1210","8218","1251","8435","957","7958","1319","1701","593","102555","2054"
"0500000US45041","Florence County, South Carolina","133447","774","37116","1456","1566","653","2065","843","7749","1007","8263","1156","7893","836","8484","1418","1096","557","96331","1462"
"0500000US45045","Greenville County, South Carolina","465012","1261","116955","2936","4495","881","7637","1069","24528","1870","23762","1971","25986","1573","23316","2126","7231","1759","348057","3010"
"0500000US45047","Greenwood County, South Carolina","66997","875","18818","1579","552","384","548","310","4312","823","3489","1201","4987","916","4460","959","470","357","48179","1185"
"0500000US45051","Horry County, South Carolina","289161","1062","60084","2494","3528","959","3386","904","10987","1285","13639","1628","13879","1051","12900","1673","1765","661","229077","2505"
"0500000US45057","Lancaster County, South Carolina","80117","668","16859","1144","824","513","1448","812","3729","1020","3824","981","4336","750","2290","868","408","301","63258","1083"
"0500000US45059","Laurens County, South Carolina","64948","526","16803","1586","879","349","1492","724","4036","912","2308","929","3821","701","3935","911","332","239","48145","1463"
"0500000US45063","Lexington County, South Carolina","268957","933","70818","1982","4329","1099","3753","1090","14519","1740","16681","1709","15514","1125","12719","1711","3303","718","198139","2042"
"0500000US45073","Oconee County, South Carolina","73281","509","16667","1370","1139","565","872","430","3657","790","3093","850","3454","566","3172","1037","1280","723","56614","1234"
"0500000US45075","Orangeburg County, South Carolina","87481","459","23166","1653","949","525","1332","585","5175","1059","4029","982","4575","699","5750","983","1356","695","64315","1728"
"0500000US45077","Pickens County, South Carolina","116433","642","38700","2426","1378","598","2112","799","5065","991","5181","1090","4476","923","18409","2135","2079","962","77733","2409"
"0500000US45079","Richland County, South Carolina","388268","1372","121340","3841","7312","1422","5887","1249","19163","1540","19394","2204","21975","1637","38855","2847","8754","1607","266928","3710"
"0500000US45083","Spartanburg County, South Carolina","283563","1442","74075","2798","3872","1188","3987","925","15814","2181","16806","1905","15277","1347","14551","2006","3768","1155","209488","2647"
"0500000US45085","Sumter County, South Carolina","104120","850","31088","1847","1678","618","1443","773","5283","922","6620","1048","6615","1022","8283","1536","1166","547","73032","1888"
"0500000US45091","York County, South Carolina","237392","909","64702","2227","3254","1018","4107","1024","12900","1586","13481","1412","14852","1355","14186","1746","1922","629","172690","2429"
"0500000US46099","Minnehaha County, South Dakota","174113","988","47405","1836","3961","1028","1890","565","10214","1038","10038","1034","10271","1046","8868","1405","2163","650","126708","1851"
"0500000US46103","Pennington County, South Dakota","103117","571","27076","1704","1298","493","1551","708","6511","1057","5158","986","4497","629","6642","1364","1419","654","76041","1814"
"0500000US47001","Anderson County, Tennessee","73355","532","15973","1206","721","276","965","504","4281","708","2903","775","3847","398","3019","931","237","218","57382","1107"
"0500000US47009","Blount County, Tennessee","122379","733","27093","1417","627","359","1394","858","6315","1432","5830","1157","6874","910","5296","1009","757","359","95286","1394"
"0500000US47011","Bradley County, Tennessee","100271","747","25855","1635","1352","618","2012","858","5015","1040","5512","1175","4639","484","6585","1364","740","553","74416","1707"
"0500000US47037","Davidson County, Tennessee","639229","1744","161126","4719","8545","1564","8890","1869","31681","2176","28690","2363","30150","2171","38496","3262","14674","2262","478103","4694"
"0500000US47059","Greene County, Tennessee","66277","568","14358","1192","1496","650","565","408","2166","641","3052","850","3690","645","3167","897","222","207","51919","1095"
"0500000US47065","Hamilton County, Tennessee","337693","938","82338","2851","3725","916","4223","1094","18073","1505","15415","1542","14612","1166","22191","2230","4099","961","255355","2929"
"0500000US47093","Knox County, Tennessee","433195","1543","114188","3421","6942","1269","4568","1106","21318","1782","20804","1501","20748","1103","33390","2878","6418","1407","319007","3483"
"0500000US47113","Madison County, Tennessee","93911","756","25160","1464","1582","764","731","379","5518","874","4970","766","4158","428","6897","1126","1304","652","68751","1334"
"0500000US47119","Maury County, Tennessee","82329","596","19519","1189","1205","472","936","549","4686","849","4924","904","4025","912","2881","835","862","527","62810","1187"
"0500000US47125","Montgomery County, Tennessee","180429","973","56193","2349","3418","866","2994","861","11122","1359","11305","1559","9646","1170","15789","2223","1919","669","124236","2709"
"0500000US47141","Putnam County, Tennessee","72038","522","21721","1085","1193","501","636","364","3401","493","3705","648","3951","588","8113","1006","722","376","50317","940"
"0500000US47147","Robertson County, Tennessee","65480","464","16043","857","1143","546","1207","693","3979","831","4009","720","3611","446","1784","681","310","242","49437","894"
"0500000US47149","Rutherford County, Tennessee","278001","1227","87081","2443","3834","987","4685","1303","17313","1544","16400","1756","16521","1337","24560","2589","3768","1175","190920","2559"
"0500000US47155","Sevier County, Tennessee","91832","535","21639","1300","1059","626","1063","654","4341","833","5000","975","5251","810","4457","1110","468","363","70193","1459"
"0500000US47157","Shelby County, Tennessee","898953","2595","254857","5398","13411","1716","14296","2426","50317","3095","54622","3288","53601","2360","53975","4203","14635","1897","644096","6133"
"0500000US47163","Sullivan County, Tennessee","152841","952","31930","1531","2103","722","1287","569","7606","932","7148","1067","7251","616","5650","1145","885","405","120911","1332"
"0500000US47165","Sumner County, Tennessee","166451","944","41309","1855","2524","748","1731","542","10550","1193","8661","1272","9649","860","6687","1404","1507","617","125142","2038"
"0500000US47179","Washington County, Tennessee","121996","887","34216","2212","1696","747","1295","629","5339","1066","6158","1223","5767","707","10387","1748","3574","1107","87780","1943"
"0500000US47187","Williamson County, Tennessee","199020","884","60163","1942","4257","833","2679","978","12696","1458","14993","1676","15569","1171","6803","1060","3166","998","138857","1936"
"0500000US47189","Wilson County, Tennessee","121288","879","31883","1688","2700","1357","1723","801","6971","1057","6721","1118","7638","713","5175","1262","955","442","89405","1564"
"0500000US48005","Angelina County, Texas","83805","523","23395","1293","1507","590","1496","506","5661","948","3756","977","6357","941","4128","890","490","376","60410","1344"
"0500000US48021","Bastrop County, Texas","74697","831","20660","1598","510","500","1081","678","4817","1006","4841","1115","6438","1097","2121","866","852","761","54037","1433"
"0500000US48027","Bell County, Texas","312820","1713","96834","3300","5889","1209","4248","989","20322","2005","18624","2082","18281","1573","24638","3068","4832","1201","215986","3477"
"0500000US48029","Bexar County, Texas","1773461","3103","526739","8681","26068","2569","27670","2799","115485","4692","105240","4444","101731","3209","125026","6895","25519","3169","1246722","7889"
"0500000US48037","Bowie County, Texas","89938","709","22596","1559","1705","761","1512","665","5667","968","4358","1099","4813","995","4289","1215","252","178","67342","1482"
"0500000US48039","Brazoria County, Texas","323610","1399","91101","2695","4826","1137","6690","1470","21379","2021","19737","2042","19330","1416","16610","2624","2529","964","232509","2768"
"0500000US48041","Brazos County, Texas","201148","792","89298","2797","2496","560","2146","626","10009","1182","9444","1293","7884","1000","48527","3331","8792","1617","111850","2867"
"0500000US48061","Cameron County, Texas","399187","1618","127007","3358","9478","1668","5328","1086","29917","2330","30519","2107","28968","1582","19947","2282","2850","1016","272180","3197"
"0500000US48085","Collin County, Texas","853676","1815","254831","4459","20599","2329","12259","1822","53727","2785","59059","3201","56302","2110","41289","3495","11596","1531","598845","4518"
"0500000US48091","Comal County, Texas","119358","693","28596","1639","1303","661","1034","487","6578","982","6680","1098","6968","825","5512","1209","521","331","90762","1534"
"0500000US48099","Coryell County, Texas","72534","439","23719","1260","1663","636","734","361","3917","801","5219","775","4044","631","7527","1102","615","348","48815","1304"
"0500000US48113","Dallas County, Texas","2404206","4167","678605","7151","41328","3376","43858","3337","155804","5484","147138","6100","141411","3148","119149","5463","29917","3392","1725601","7493"
"0500000US48121","Denton County, Texas","723568","1855","221707","4034","12453","1944","11303","1488","44946","2771","47649","2696","42393","1853","51205","3076","11758","2008","501861","4262"
"0500000US48135","Ector County, Texas","145122","906","41489","1815","3612","1090","2580","1075","9945","1585","10855","1765","8245","959","4635","952","1617","730","103633","1638"
"0500000US48139","Ellis County, Texas","153277","983","43188","2032","1736","668","2306","816","11052","1630","9787","1461","8156","948","9475","1851","676","344","110089","2344"
"0500000US48141","El Paso County, Texas","791238","2827","256060","4892","11935","2034","11586","1845","49971","3148","55663","2467","54875","2783","60861","4104","11169","2263","535178","4794"
"0500000US48157","Fort Bend County, Texas","659084","1920","204232","5247","13784","2111","11894","2030","44669","3052","44684","3130","43885","2794","36640","3438","8676","2383","454852","5386"
"0500000US48167","Galveston County, Texas","302153","1239","87771","3649","5235","1340","3713","1377","16727","1978","19325","1972","16291","1097","23127","3619","3353","963","214382","3913"
"0500000US48181","Grayson County, Texas","119039","617","29879","1473","1483","508","1937","673","6895","956","6580","1005","7179","1016","5111","922","694","455","89160","1352"
"0500000US48183","Gregg County, Texas","116998","756","32648","1843","1950","925","1797","717","7889","1165","6221","1255","5794","584","8602","1571","395","254","84350","1840"
"0500000US48187","Guadalupe County, Texas","142104","667","41435","1561","2453","609","1561","589","8721","1138","9318","1028","10086","939","7645","1162","1651","694","100669","1548"
"0500000US48201","Harris County, Texas","4244856","5281","1261505","11956","83909","5097","73453","4565","270381","6252","267342","6838","254351","5488","251495","10023","60574","5180","2983351","11830"
"0500000US48203","Harrison County, Texas","65128","553","17133","1799","883","576","1115","553","4517","911","2697","680","3653","638","4037","1578","231","213","47995","1671"
"0500000US48209","Hays County, Texas","178073","804","63700","3316","2631","734","2172","813","11510","1454","10395","1470","8285","1325","24173","2708","4534","1527","114373","3350"
"0500000US48213","Henderson County, Texas","76624","561","16719","1318","804","472","1126","498","4208","880","3545","829","4143","703","2893","808","0","211","59905","1243"
"0500000US48215","Hidalgo County, Texas","783318","3016","270396","4832","15876","2841","16849","2255","64547","3118","61784","3800","59897","2427","44554","3610","6889","1475","512922","4885"
"0500000US48231","Hunt County, Texas","86119","675","24231","1709","2385","618","1083","441","4904","1024","4663","929","4947","728","5519","1321","730","416","61888","1652"
"0500000US48245","Jefferson County, Texas","241924","1013","57710","2188","4251","1105","3902","917","13396","1401","11921","1335","12436","1135","9886","1754","1918","864","184214","2019"
"0500000US48251","Johnson County, Texas","151776","875","39657","1807","1628","720","3381","931","9510","1224","8822","1199","9520","951","6323","1315","473","335","112119","2085"
"0500000US48257","Kaufman County, Texas","105986","663","30203","1456","1285","591","1370","546","7763","1210","6962","993","6942","792","4493","997","1388","582","75783","1432"
"0500000US48291","Liberty County, Texas","75747","801","19258","1370","836","608","1712","909","4032","840","5452","1041","4895","1002","1671","969","660","465","56489","1176"
"0500000US48303","Lubbock County, Texas","281969","1237","96327","3128","4369","1000","4121","917","15793","1444","16271","1816","15743","1813","33318","2730","6712","1205","185642","3054"
"0500000US48309","McLennan County, Texas","233023","1329","71918","2171","3664","1027","4718","1321","12497","1339","13747","1486","12151","1270","22509","2386","2632","1005","161105","2559"
"0500000US48329","Midland County, Texas","147695","1046","39915","1859","2514","855","2399","1000","10992","1377","8781","1531","7969","998","5711","1352","1549","818","107780","1829"
"0500000US48339","Montgomery County, Texas","496958","1909","134151","4611","9269","2105","7233","2066","28165","3171","35595","3047","30549","2083","20859","3644","2481","985","362807","4615"
"0500000US48347","Nacogdoches County, Texas","63127","529","21222","1562","976","545","1389","627","3475","783","3153","753","2506","478","9202","1197","521","296","41905","1432"
"0500000US48355","Nueces County, Texas","342776","1175","91104","3041","4710","1292","5525","1304","19422","1925","20914","1810","19354","1216","16585","2577","4594","1169","251672","2962"
"0500000US48361","Orange County, Texas","80085","481","19391","1471","2267","826","733","425","4623","957","4075","822","4624","741","2907","1100","162","197","60694","1456"
"0500000US48367","Parker County, Texas","118490","771","29165","1434","1517","523","1965","772","6741","999","7090","1122","6325","637","4644","1239","883","418","89325","1782"
"0500000US48375","Potter County, Texas","115150","635","30822","1407","2296","607","2363","752","7985","1040","6321","1104","6230","799","5039","1098","588","317","84328","1420"
"0500000US48381","Randall County, Texas","123418","719","36273","1603","2606","760","2057","678","7911","848","5887","927","7259","685","9309","1280","1244","647","87145","1650"
"0500000US48397","Rockwall County, Texas","84309","557","25835","1634","1115","433","755","513","5678","863","6321","1097","6277","817","4488","1160","1201","610","58474","1444"
"0500000US48409","San Patricio County, Texas","64072","610","16291","977","657","455","1229","482","5157","625","3265","612","3751","693","1905","644","327","234","47781","998"
"0500000US48423","Smith County, Texas","209639","947","59497","2430","2089","875","2160","904","12824","1508","12307","1572","12471","1055","15258","2037","2388","890","150142","2470"
"0500000US48439","Tarrant County, Texas","1860649","3188","542277","7449","31117","3359","30442","3194","122000","4100","120621","4345","110947","3002","103812","5126","23338","3022","1318372","7091"
"0500000US48441","Taylor County, Texas","129215","852","37976","1882","1879","672","2772","852","7080","977","6585","1231","6922","906","10566","1659","2172","732","91239","1980"
"0500000US48451","Tom Green County, Texas","111808","731","29381","2235","1224","574","1407","621","6125","949","6196","1289","5422","836","7364","2277","1643","733","82427","2347"
"0500000US48453","Travis County, Texas","1106628","2717","312384","5221","22251","2574","16573","2359","60757","3136","56263","2913","50576","2845","81976","5375","23988","2674","794244","5232"
"0500000US48469","Victoria County, Texas","87288","624","22610","1148","1413","500","964","505","5740","1012","5187","993","4756","522","4245","989","305","204","64678","1135"
"0500000US48471","Walker County, Texas","68773","557","22068","2205","880","524","706","636","3278","1054","2218","812","2166","907","12071","2108","749","453","46705","2268"
"0500000US48479","Webb County, Texas","250660","1148","88134","1760","5629","1018","4190","1007","21828","1569","20208","1506","18944","1341","15347","1486","1988","711","162526","1758"
"0500000US48485","Wichita County, Texas","127086","693","33829","2239","2518","761","2095","711","7193","1184","6369","1340","6022","1142","8397","1433","1235","623","93257","2294"
"0500000US48491","Williamson County, Texas","470646","1323","137879","3426","9842","1592","7742","1304","31985","2631","30938","2651","29511","1790","23039","2840","4822","1009","332767","3367"
"0500000US49005","Cache County, Utah","112698","605","48671","1807","3080","726","2477","690","7857","881","8062","993","7516","660","17604","1737","2075","612","64027","1795"
"0500000US49011","Davis County, Utah","312556","1084","111719","3192","7038","1233","6966","1235","25703","1658","24695","1478","23841","1324","19582","2117","3894","912","200837","3015"
"0500000US49035","Salt Lake County, Utah","1040157","1976","319953","4795","22814","2175","17922","1906","70063","3240","66898","3142","65198","2572","63262","3613","13796","1815","720204","4674"
"0500000US49049","Utah County, Utah","526431","1431","222160","4309","13163","1511","10959","1384","44117","1814","42371","2281","39401","1619","65874","3618","6275","914","304271","4347"
"0500000US49053","Washington County, Utah","145596","739","46307","2295","2755","863","2193","729","10280","1299","9653","1465","8979","941","11441","1908","1006","611","99289","2251"
"0500000US49057","Weber County, Utah","229403","997","71361","2371","3719","889","4095","1015","15117","1550","15892","1718","15236","1163","15013","1914","2289","802","158042","2524"
"0500000US50007","Chittenden County, Vermont","155188","776","44312","2427","2687","609","2064","842","6084","1015","5949","1040","8010","935","16515","1785","3003","886","110876","2211"
"0500000US51003","Albemarle County, Virginia","101640","621","31143","1974","1945","499","1066","478","4920","728","5517","810","4699","722","8693","1731","4303","1120","70497","1879"
"0500000US51013","Arlington County, Virginia","217555","865","46697","3055","4040","911","2246","749","7509","1090","7729","1012","5682","519","8332","1417","11159","1990","170858","2888"
"0500000US51015","Augusta County, Virginia","72115","346","14743","1007","631","317","1068","460","4107","666","3021","570","3244","387","2273","725","399","282","57372","936"
"0500000US51019","Bedford County, Virginia","74294","394","16883","1114","775","366","897","532","3903","705","3427","905","4527","850","2506","856","848","438","57411","1197"
"0500000US51041","Chesterfield County, Virginia","321819","1163","93141","2664","5410","1138","5303","1279","19678","1651","17255","1464","21970","1272","19382","2388","4143","1032","228678","2585"
"0500000US51059","Fairfax County, Virginia","1092039","2277","309664","4808","20723","2002","16396","2271","61068","2944","57786","2749","63115","2320","65077","4175","25499","2657","782375","5025"
"0500000US51061","Fauquier County, Virginia","65969","549","17252","1006","1616","603","778","326","3620","788","3996","795","4142","500","2254","648","846","302","48717","868"
"0500000US51069","Frederick County, Virginia","80236","592","19393","1135","1037","609","1350","806","4475","827","4509","938","4419","533","3100","884","503","345","60843","1209"
"0500000US51085","Hanover County, Virginia","99068","573","26648","1294","982","485","1342","445","5231","783","5926","871","6335","657","5773","844","1059","443","72420","1166"
"0500000US51087","Henrico County, Virginia","310067","1077","79783","2677","5477","1068","3696","810","14595","1574","19438","1632","18481","1298","12557","1878","5539","1210","230284","2783"
"0500000US51095","James City County, Virginia","70670","632","18209","1578","774","449","596","403","3833","907","3666","717","4436","910","3260","1296","1644","760","52461","1612"
"0500000US51107","Loudoun County, Virginia","346942","1185","109271","2744","8435","1134","5772","1055","26292","1619","23988","1553","22783","1297","15827","1932","6174","1082","237671","2849"
"0500000US51121","Montgomery County, Virginia","94885","661","43753","2217","1207","479","1691","718","3529","794","2799","887","3065","706","26115","2302","5347","1760","51132","2008"
"0500000US51153","Prince William County, Virginia","425753","1599","133149","3477","6253","1270","9768","1574","27966","1661","25121","1952","27746","1848","25852","2735","10443","1629","292604","3490"
"0500000US51161","Roanoke County, Virginia","91182","628","22032","1329","1250","558","1079","519","3581","835","4488","807","6032","926","4430","1049","1172","643","69150","1241"
"0500000US51165","Rockingham County, Virginia","75751","431","17454","1135","624","301","521","297","4048","553","4081","747","4118","738","3746","848","316","207","58297","1113"
"0500000US51177","Spotsylvania County, Virginia","124425","585","34582","1203","2096","581","2377","798","7332","945","7302","985","8211","824","5818","935","1446","450","89843","1219"
"0500000US51179","Stafford County, Virginia","135290","669","40523","1778","2042","575","1131","406","8267","1019","10256","1122","9200","877","7030","1374","2597","663","94767","1757"
"0500000US51199","York County, Virginia","64197","539","17898","1343","1148","656","662","340","2061","671","4610","921","4906","835","3310","901","1201","526","46299","1202"
"0500000US51510","Alexandria city, Virginia","142617","898","29524","1960","2649","683","1052","543","6387","1028","4011","859","3894","858","6685","1407","4846","1055","113093","2192"
"0500000US51550","Chesapeake city, Virginia","224887","898","62205","2390","2881","650","3720","1035","11950","1453","14189","1944","13450","1270","12218","1804","3797","1107","162682","2478"
"0500000US51650","Hampton city, Virginia","131696","1025","38461","2168","2222","841","1613","691","7358","1079","5895","1199","6601","949","12038","1868","2734","1122","93235","2112"
"0500000US51680","Lynchburg city, Virginia","75991","688","30064","1725","1424","585","691","426","2862","808","3816","979","2911","913","16728","1427","1632","775","45927","1617"
"0500000US51700","Newport News city, Virginia","176358","868","51871","2388","4518","1151","4209","1167","9319","1158","8208","1328","8231","1023","14895","1911","2491","718","124487","2239"
"0500000US51710","Norfolk city, Virginia","235564","964","70643","3331","4996","1038","2565","763","11498","1151","9539","1231","9264","1331","27913","3160","4868","1193","164921","3168"
"0500000US51740","Portsmouth city, Virginia","90995","618","24117","1652","1285","535","1324","489","4548","793","5030","909","4030","606","6291","1192","1609","731","66878","1517"
"0500000US51760","Richmond city, Virginia","209921","787","56902","2582","3454","965","3253","867","7685","1162","7108","1012","7969","893","22162","2285","5271","1037","153019","2462"
"0500000US51770","Roanoke city, Virginia","94395","944","21887","1689","1489","737","1159","483","4204","760","4929","1044","4227","624","4448","1025","1431","495","72508","1439"
"0500000US51800","Suffolk city, Virginia","83687","670","24242","1418","1661","597","826","339","5800","597","4353","684","5118","655","4907","1150","1577","638","59445","1252"
"0500000US51810","Virginia Beach city, Virginia","433240","1298","118616","3202","7513","1184","4533","973","23046","1807","22338","1693","22219","1325","31759","2660","7208","1395","314624","3510"
"0500000US53005","Benton County, Washington","178449","961","50011","1842","2618","731","2218","607","11585","1157","11144","1289","11396","1281","9653","1606","1397","498","128438","1637"
"0500000US53007","Chelan County, Washington","71028","743","18616","1270","1321","557","880","429","3179","781","5861","792","3645","734","3028","898","702","612","52412","1262"
"0500000US53009","Clallam County, Washington","71226","553","15037","1029","1508","531","606","326","2253","465","3345","481","3695","575","3381","946","249","185","56189","1032"
"0500000US53011","Clark County, Washington","434004","1268","121101","2644","7052","1476","7227","1388","25346","1674","26533","1720","26907","1262","24898","2209","3138","809","312903","2403"
"0500000US53015","Cowlitz County, Washington","98167","758","22942","1645","1134","655","1402","614","4869","802","5666","1097","5074","876","4594","1110","203","211","75225","1377"
"0500000US53021","Franklin County, Washington","81704","690","25697","1473","962","410","2171","704","6045","1079","5950","943","6356","785","3787","1083","426","326","56007","1596"
"0500000US53025","Grant County, Washington","87865","736","23176","1087","904","425","1691","623","5364","1109","6548","1196","6038","803","2017","737","614","487","64689","1198"
"0500000US53027","Grays Harbor County, Washington","68746","452","15514","864","1436","421","875","397","3046","711","3725","705","3135","594","3137","869","160","151","53232","910"
"0500000US53029","Island County, Washington","76404","534","13830","1207","969","374","931","498","2836","607","3065","590","2759","535","3027","1020","243","177","62574","1139"
"0500000US53033","King County, Washington","2004375","2699","489356","6939","33581","2703","26647","2578","94095","4027","89720","3885","91647","3069","116564","5936","37102","3963","1515019","7329"
"0500000US53035","Kitsap County, Washington","246386","955","55894","2013","3898","915","3142","721","12587","1147","11560","1341","11732","1249","10980","1505","1995","692","190492","2018"
"0500000US53041","Lewis County, Washington","72301","564","15607","1331","688","352","1186","485","2908","558","3941","986","3852","506","2791","816","241","240","56694","1281"
