"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"0500000US01025","Clarke County, Alabama","24434","174","5427","279","344","112","121","97","1259","183","1447","203","1636","191","593","159","27","25","19007","292"
"0500000US01027","Clay County, Alabama","13147","109","2735","206","172","93","164","89","546","188","708","165","846","132","264","100","35","48","10412","212"
"0500000US01029","Cleburne County, Alabama","14504","85","3296","192","273","91","151","58","700","101","914","136","800","113","417","129","41","28","11208","171"
"0500000US01031","Coffee County, Alabama","48831","157","11973","435","473","178","776","179","2329","242","2879","260","2888","205","2235","327","393","145","36858","413"
"0500000US01033","Colbert County, Alabama","52726","185","12289","477","490","145","496","158","2828","259","2794","269","2977","318","2330","316","374","145","40437","478"
"0500000US01035","Conecuh County, Alabama","12352","130","2610","215","149","124","313","120","619","111","613","129","645","89","263","116","8","11","9742","163"
"0500000US01037","Coosa County, Alabama","10777","75","2039","146","57","52","97","50","422","96","482","103","505","77","415","121","61","35","8738","163"
"0500000US01039","Covington County, Alabama","36791","125","8018","306","520","113","435","114","1804","199","2049","195","1771","171","1288","259","151","60","28773","313"
"0500000US01041","Crenshaw County, Alabama","13433","84","3008","138","94","38","146","64","743","118","859","102","672","80","409","85","85","38","10425","139"
"0500000US01043","Cullman County, Alabama","77989","196","17743","488","897","232","823","179","4006","397","4424","368","4002","236","3172","387","419","155","60246","509"
"0500000US01045","Dale County, Alabama","47837","212","12367","508","653","165","544","131","2533","262","2789","300","2767","237","2729","342","352","124","35470","487"
"0500000US01047","Dallas County, Alabama","40214","205","10795","409","507","121","764","158","2364","237","2303","248","2429","163","2186","362","242","103","29419","447"
"0500000US01049","DeKalb County, Alabama","68367","200","16440","451","518","156","1025","248","4181","429","3784","375","4270","248","2477","345","185","86","51927","496"
"0500000US01051","Elmore County, Alabama","78067","298","19744","728","1458","290","996","219","4188","469","4507","471","4428","266","3479","482","688","199","58323","683"
"0500000US01053","Escambia County, Alabama","36647","187","8037","315","535","162","417","146","1833","235","1910","261","2058","175","1164","246","120","64","28610","297"
"0500000US01055","Etowah County, Alabama","100284","240","23515","434","1041","219","1374","254","5011","356","5390","412","5660","262","4546","400","493","135","76769","445"
"0500000US01057","Fayette County, Alabama","16359","97","3743","225","225","86","171","73","852","181","895","146","902","120","647","155","51","37","12616","211"
"0500000US01059","Franklin County, Alabama","30387","196","6977","309","202","94","544","204","1847","324","1606","267","1569","454","1090","256","119","89","23410","343"
"0500000US01061","Geneva County, Alabama","25825","126","5442","230","257","125","317","102","1347","175","1245","189","1519","141","679","147","78","45","20383","225"
"0500000US01063","Greene County, Alabama","8338","88","2010","144","120","64","61","41","446","105","469","100","588","118","315","113","11","10","6328","129"
"0500000US01065","Hale County, Alabama","14649","103","3805","172","288","100","162","65","789","106","872","109","995","111","534","100","165","74","10844","172"
"0500000US01067","Henry County, Alabama","16758","107","3680","202","187","80","177","72","789","146","889","146","948","101","595","153","95","71","13078","205"
"0500000US01069","Houston County, Alabama","99759","175","25004","398","1399","164","1273","126","5568","224","5981","224","5489","181","4631","294","663","95","74755","378"
"0500000US01071","Jackson County, Alabama","51117","200","11132","379","415","115","636","182","2611","240","2716","264","2991","250","1586","256","177","115","39985","389"
"0500000US01073","Jefferson County, Alabama","633648","793","167361","2048","11251","805","9092","649","33723","907","32942","878","33597","846","36941","1245","9815","859","466287","1934"
"0500000US01075","Lamar County, Alabama","13689","107","2872","191","90","47","220","109","826","164","713","147","644","71","333","123","46","43","10817","180"
"0500000US01077","Lauderdale County, Alabama","89826","251","22788","609","1269","198","868","181","4563","297","4361","295","4311","255","6809","550","607","181","67038","633"
"0500000US01079","Lawrence County, Alabama","32460","107","7405","265","275","115","518","141","1992","228","1688","220","1552","141","1105","184","275","128","25055","265"
"0500000US01081","Lee County, Alabama","145924","313","54575","1107","2331","315","1922","402","7405","583","7252","542","6929","343","23389","1018","5347","629","91349","1149"
"0500000US01083","Limestone County, Alabama","85769","307","21315","625","1080","221","1198","239","4344","353","5331","380","4830","271","3889","476","643","198","64454","642"
"0500000US01085","Lowndes County, Alabama","10331","86","2504","176","165","47","87","49","372","79","761","114","694","97","409","131","16","22","7827","153"
"0500000US01087","Macon County, Alabama","19492","79","6334","215","365","75","207","64","732","84","889","105","999","101","2845","204","297","92","13158","230"
"0500000US01089","Madison County, Alabama","334426","551","91661","1539","4915","504","4153","458","16915","733","18118","748","18557","656","23625","1200","5378","556","242765","1480"
"0500000US01091","Marengo County, Alabama","19720","96","5054","283","265","104","214","80","963","157","1339","184","1196","137","987","193","90","56","14666","269"
"0500000US01093","Marion County, Alabama","29601","144","6349","287","254","112","469","156","1407","196","1526","234","1631","162","941","181","121","82","23252","273"
"0500000US01095","Marshall County, Alabama","90806","302","21822","594","1164","244","1076","168","5370","388","5601","384","4886","282","3392","421","333","94","68984","647"
"0500000US01097","Mobile County, Alabama","397970","585","105910","1652","6668","625","6345","607","21477","827","22429","916","22479","607","22148","1132","4364","531","292060","1634"
"0500000US01099","Monroe County, Alabama","21550","145","4847","235","286","108","279","103","990","186","1372","226","1314","144","560","137","46","38","16703","225"
"0500000US01101","Montgomery County, Alabama","219301","537","62667","1024","4099","465","3149","432","12750","625","12016","592","12514","563","14137","906","4002","445","156634","995"
"0500000US01103","Morgan County, Alabama","115524","311","28226","595","1684","297","1532","282","6681","421","6104","360","6655","319","4891","547","679","156","87298","547"
"0500000US01105","Perry County, Alabama","9598","93","2730","190","65","50","107","99","435","158","503","135","699","132","900","175","21","24","6868","179"
"0500000US01107","Pickens County, Alabama","19291","119","4417","219","354","98","277","90","1029","162","923","124","1019","106","714","132","101","68","14874","220"
"0500000US01109","Pike County, Alabama","32038","177","11130","488","284","130","307","111","1612","193","1137","173","1586","278","5731","551","473","170","20908","525"
"0500000US01111","Randolph County, Alabama","21866","105","4902","232","161","91","208","98","1117","162","1271","164","1200","129","813","171","132","74","16964","244"
"0500000US01113","Russell County, Alabama","55659","235","15617","565","738","175","858","287","3386","292","3173","344","3132","297","3380","455","950","301","40042","572"
"0500000US01115","St. Clair County, Alabama","82848","338","19222","597","1191","287","1233","259","4141","439","5037","504","4499","325","2521","397","600","193","63626","581"
"0500000US01117","Shelby County, Alabama","196519","450","55277","785","3724","401","2888","368","11834","525","11129","589","11899","323","10708","629","3095","400","141242","922"
"0500000US01119","Sumter County, Alabama","13025","105","4311","266","259","118","337","102","425","104","696","119","683","108","1832","245","79","53","8714","242"
"0500000US01121","Talladega County, Alabama","78886","282","18065","463","955","223","863","206","3720","341","4801","377","4349","254","2977","370","400","133","60821","493"
"0500000US01123","Tallapoosa County, Alabama","39906","201","8812","419","592","179","252","101","2267","307","1943","280","1777","180","1810","302","171","81","31094","438"
"0500000US01125","Tuscaloosa County, Alabama","193300","377","60360","1278","2613","377","2038","296","8841","480","9824","441","9166","527","24676","1050","3202","464","132940","1253"
"0500000US01127","Walker County, Alabama","63813","221","13839","349","555","141","697","166","3230","290","3384","289","3280","224","2396","308","297","102","49974","423"
"0500000US01129","Washington County, Alabama","16573","113","3966","214","176","113","157","82","908","217","1307","174","971","115","405","120","42","30","12607","186"
"0500000US01131","Wilcox County, Alabama","10789","90","2530","146","51","51","138","67","585","109","774","157","715","70","221","81","46","33","8259","152"
"0500000US01133","Winston County, Alabama","23504","122","5247","231","284","117","232","99","1132","151","1364","149","1270","171","949","183","16","11","18257","230"
"0500000US02013","Aleutians East Borough, Alaska","3245","16","400","71","38","11","25","9","92","21","90","20","100","25","33","22","22","11","2845","82"
"0500000US02016","Aleutians West Census Area, Alaska","5564","14","1159","97","76","17","104","20","284","37","232","32","364","56","52","23","47","17","4405","95"
"0500000US02020","Anchorage Municipality, Alaska","285756","596","81388","1597","3743","448","3985","541","15579","876","15876","805","16925","492","20046","1106","5234","557","204368","1562"
"0500000US02050","Bethel Census Area, Alaska","16594","63","5390","125","365","66","388","62","1487","92","1458","102","1343","95","242","63","107","57","11204","126"
"0500000US02060","Bristol Bay Borough, Alaska","935","88","258","41","16","7","15","9","49","13","59","14","80","17","26","11","13","8","677","66"
"0500000US02068","Denali Borough, Alaska","1972","136","387","79","34","24","18","13","101","37","66","27","83","34","47","26","38","23","1585","143"
"0500000US02070","Dillingham Census Area, Alaska","4689","29","1374","50","171","35","116","29","312","30","276","33","342","30","97","28","60","31","3315","48"
"0500000US02090","Fairbanks North Star Borough, Alaska","94457","294","28972","853","1134","286","1581","336","5425","342","4816","422","4875","279","8836","722","2305","426","65485","822"
"0500000US02100","Haines Borough, Alaska","2527","18","432","135","26","17","3","5","50","41","162","93","133","59","58","50","0","9","2095","135"
"0500000US02105","Hoonah-Angoon Census Area, Alaska","2043","34","368","48","28","11","39","19","94","24","57","20","92","19","30","17","28","16","1675","53"
"0500000US02110","Juneau City and Borough, Alaska","31389","122","8152","362","522","109","477","125","1539","203","1648","170","1990","219","1502","213","474","131","23237","395"
"0500000US02122","Kenai Peninsula Borough, Alaska","55215","176","12703","386","807","151","743","133","2581","220","2942","216","3200","171","1762","256","668","180","42512","417"
"0500000US02130","Ketchikan Gateway Borough, Alaska","13227","45","3032","118","243","52","148","50","735","83","666","72","727","69","350","79","163","48","10195","125"
"0500000US02150","Kodiak Island Borough, Alaska","13234","94","3660","223","242","97","193","66","800","114","808","130","693","93","796","191","128","68","9574","208"
"0500000US02158","Kusilvak Census Area, Alaska","7305","23","2615","65","246","23","199","21","698","32","693","40","699","49","62","19","18","10","4690","66"
"0500000US02164","Lake and Peninsula Borough, Alaska","1410","137","442","61","52","11","32","11","94","18","104","19","115","20","33","18","12","7","968","100"
"0500000US02170","Matanuska-Susitna Borough, Alaska","92217","181","26448","443","1307","159","1441","154","5810","261","6452","286","6376","217","3972","287","1090","209","65769","471"
"0500000US02180","Nome Census Area, Alaska","9202","32","2877","62","283","36","218","36","710","46","739","43","633","43","207","47","87","24","6325","58"
"0500000US02185","North Slope Borough, Alaska","9181","44","2110","106","105","28","201","48","570","59","468","74","443","71","252","77","71","53","7071","103"
"0500000US02188","Northwest Arctic Borough, Alaska","7189","31","2194","56","125","22","168","28","651","34","552","41","534","40","128","30","36","16","4995","51"
"0500000US02195","Petersburg Borough, Alaska","3095","23","754","86","92","29","19","9","159","32","154","26","185","44","109","65","36","17","2341","82"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","6100","24","1391","50","93","23","84","21","305","38","374","37","371","29","114","33","50","21","4709","49"
"0500000US02220","Sitka City and Borough, Alaska","8607","66","2180","139","180","60","73","32","453","56","468","75","510","68","406","110","90","54","6427","133"
"0500000US02230","Skagway Municipality, Alaska","951","111","149","32","29","17","14","7","19","9","13","6","30","10","30","13","14","10","802","113"
"0500000US02240","Southeast Fairbanks Census Area, Alaska","6638","41","1786","114","80","27","121","33","378","67","468","77","474","56","192","66","73","40","4852","114"
"0500000US02261","Valdez-Cordova Census Area, Alaska","9195","63","2497","232","169","70","115","59","485","81","533","100","511","64","537","174","147","69","6698","216"
"0500000US02275","Wrangell City and Borough, Alaska","2323","23","440","71","28","15","20","10","72","21","96","27","131","35","70","29","23","13","1883","77"
"0500000US02282","Yakutat City and Borough, Alaska","610","88","138","24","8","6","8","6","26","11","35","12","38","11","12","8","11","7","472","88"
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","5380","18","1455","31","166","22","92","20","341","26","357","26","352","27","101","19","46","14","3925","30"
"0500000US04001","Apache County, Arizona","68823","214","20589","393","1115","202","1265","188","4666","260","4943","306","5350","243","3030","260","220","63","48234","388"
"0500000US04003","Cochise County, Arizona","124968","341","31939","948","1660","337","1702","282","6030","494","7317","536","6681","363","7356","688","1193","230","93029","859"
"0500000US04005","Coconino County, Arizona","132043","303","46964","924","2232","360","1493","256","6553","403","6454","431","6898","429","20906","816","2428","339","85079","945"
"0500000US04007","Gila County, Arizona","51400","147","10081","436","542","130","345","133","2117","236","2387","246","2558","215","1878","303","254","125","41319","416"
"0500000US04009","Graham County, Arizona","35656","127","10243","347","396","94","469","122","2261","217","2350","218","2330","159","2271","301","166","71","25413","374"
"0500000US04011","Greenlee County, Arizona","8659","55","2615","157","157","48","127","54","650","94","589","121","648","72","418","111","26","24","6044","134"
"0500000US04012","La Paz County, Arizona","19850","87","3260","173","183","73","158","59","1027","135","740","142","715","112","409","127","28","30","16590","183"
"0500000US04013","Maricopa County, Arizona","3861458","1988","1091346","4606","51046","1618","54243","1485","231075","2876","227802","3210","229132","1749","244972","3805","53076","2097","2770112","4790"
"0500000US04015","Mohave County, Arizona","197721","368","38760","897","1784","358","2360","427","9111","616","8916","671","8983","539","6797","696","809","237","158961","891"
"0500000US04017","Navajo County, Arizona","103040","233","29213","567","1760","226","1694","234","7484","349","6790","399","7013","225","3886","430","586","154","73827","570"
"0500000US04019","Pima County, Arizona","963235","813","265511","2236","12033","742","11631","673","50328","1276","48766","1260","52606","931","75964","2034","14183","867","697724","2212"
"0500000US04021","Pinal County, Arizona","375000","823","93720","1403","4554","633","6261","701","21826","942","22227","889","20288","723","15983","1127","2581","404","281280","1408"
"0500000US04023","Santa Cruz County, Arizona","45051","252","13059","453","489","145","909","196","2818","327","3218","369","3412","265","1956","365","257","147","31992","485"
"0500000US04025","Yavapai County, Arizona","210400","370","43320","969","1851","371","2064","383","7918","621","9386","661","9173","425","11347","880","1581","313","167080","985"
"0500000US04027","Yuma County, Arizona","193934","451","53929","1040","3104","430","2918","370","11609","563","11960","612","12685","510","10437","879","1216","252","140005","949"
"0500000US05001","Arkansas County, Arkansas","18009","109","4173","187","309","83","386","113","831","120","967","155","1018","118","555","134","107","69","13836","177"
"0500000US05003","Ashley County, Arkansas","20671","91","5228","272","508","105","267","97","1240","128","1177","154","1015","125","913","239","108","62","15443","275"
"0500000US05005","Baxter County, Arkansas","39976","143","7447","386","633","147","295","114","1653","217","1515","223","1743","173","1378","295","230","115","32529","363"
"0500000US05007","Benton County, Arkansas","228433","517","60307","934","3724","491","3821","442","15531","663","13638","742","13175","500","9054","637","1364","234","168126","886"
"0500000US05009","Boone County, Arkansas","35887","138","8414","361","611","168","489","145","1701","230","2029","281","1759","165","1557","303","268","114","27473","339"
"0500000US05011","Bradley County, Arkansas","10787","63","2613","162","240","65","176","76","583","98","604","95","458","65","419","114","133","57","8174","160"
"0500000US05013","Calhoun County, Arkansas","5105","45","1025","83","90","47","128","42","243","49","142","38","240","51","179","53","3","4","4080","81"
"0500000US05015","Carroll County, Arkansas","26734","112","5304","372","333","150","370","112","1348","169","1387","233","1096","210","662","164","108","61","21430","362"
"0500000US05017","Chicot County, Arkansas","10918","80","2720","159","264","82","145","63","702","113","473","76","681","107","381","97","74","39","8198","149"
"0500000US05019","Clark County, Arkansas","21958","104","7748","322","299","97","163","68","1067","113","995","120","1010","146","3942","310","272","161","14210","324"
"0500000US05021","Clay County, Arkansas","14980","93","3033","168","256","83","78","38","726","98","792","103","728","69","427","103","26","19","11947","159"
"0500000US05023","Cleburne County, Arkansas","24862","132","4747","232","350","112","190","78","1085","144","1123","175","1268","125","643","168","88","70","20115","214"
"0500000US05025","Cleveland County, Arkansas","8310","52","2196","154","146","57","117","43","419","68","496","81","522","69","443","99","53","35","6114","136"
"0500000US05027","Columbia County, Arkansas","23521","155","6967","371","358","104","311","108","965","211","978","185","1540","230","2558","320","257","118","16554","363"
"0500000US05029","Conway County, Arkansas","20473","96","4635","194","247","75","254","92","1157","156","1098","134","1095","119","679","132","105","57","15838","201"
"0500000US05031","Craighead County, Arkansas","97335","329","29564","804","2171","304","1879","376","5698","431","5018","432","4758","235","8647","611","1393","272","67771","763"
"0500000US05033","Crawford County, Arkansas","59675","222","15575","576","1034","212","893","215","3551","335","3626","321","3815","241","2262","395","394","176","44100","590"
"0500000US05035","Crittenden County, Arkansas","47497","197","14092","403","919","203","844","185","2968","232","3401","274","2899","184","2562","349","499","147","33405","391"
"0500000US05037","Cross County, Arkansas","16901","116","4059","242","358","137","368","115","866","169","903","167","953","125","504","120","107","61","12842","242"
"0500000US05039","Dallas County, Arkansas","7667","42","1789","103","105","40","123","59","393","67","506","94","457","67","185","61","20","30","5878","89"
"0500000US05041","Desha County, Arkansas","11767","96","3098","218","305","103","148","81","616","125","704","134","869","147","363","114","93","61","8669","205"
"0500000US05043","Drew County, Arkansas","18008","115","5314","326","427","141","178","77","921","183","832","142","839","100","1961","282","156","124","12694","350"
"0500000US05045","Faulkner County, Arkansas","114513","312","36543","829","1945","333","1312","239","6479","460","6232","439","5842","269","12771","775","1962","360","77970","850"
"0500000US05047","Franklin County, Arkansas","17131","129","4202","233","148","60","133","59","854","159","1121","186","1031","151","826","185","89","80","12929","276"
"0500000US05049","Fulton County, Arkansas","11897","72","2461","202","166","66","79","41","530","81","578","108","621","106","474","136","13","14","9436","221"
"0500000US05051","Garland County, Arkansas","94110","270","20855","599","1485","272","1314","265","4294","378","4783","409","4434","282","3902","407","643","179","73255","579"
"0500000US05053","Grant County, Arkansas","17485","103","4240","160","310","89","220","88","1040","158","887","144","1054","109","622","116","107","54","13245","157"
"0500000US05055","Greene County, Arkansas","41714","185","10788","384","971","229","519","161","2437","281","2273","251","2379","228","1846","307","363","175","30926","364"
"0500000US05057","Hempstead County, Arkansas","21417","167","5793","326","377","129","387","171","1221","246","1534","246","1457","239","731","194","86","51","15624","267"
"0500000US05059","Hot Spring County, Arkansas","32246","171","7727","385","577","157","403","148","1556","223","1758","232","1789","229","1420","253","224","132","24519","347"
"0500000US05061","Howard County, Arkansas","12963","82","3355","266","203","63","219","87","704","137","913","157","722","120","553","142","41","33","9608","252"
"0500000US05063","Independence County, Arkansas","35470","179","8978","381","746","167","605","195","2013","223","1855","278","1805","166","1783","293","171","109","26492","344"
"0500000US05065","Izard County, Arkansas","13106","53","2524","168","177","61","169","71","587","88","498","86","617","83","435","134","41","37","10582","163"
"0500000US05067","Jackson County, Arkansas","17010","81","3478","187","259","80","188","66","829","102","754","90","861","102","501","117","86","59","13532","159"
"0500000US05069","Jefferson County, Arkansas","70775","271","19740","444","1294","245","1041","197","3377","284","4125","316","4119","252","5188","426","596","188","51035","423"
"0500000US05071","Johnson County, Arkansas","24977","120","5768","275","187","75","370","93","1178","163","1526","200","1243","102","1194","202","70","40","19209","282"
"0500000US05073","Lafayette County, Arkansas","7089","43","1492","116","156","53","80","40","343","82","337","84","260","74","288","81","28","21","5597","113"
"0500000US05075","Lawrence County, Arkansas","16420","71","4240","198","246","75","203","91","913","105","838","121","856","65","1091","177","93","53","12180","189"
"0500000US05077","Lee County, Arkansas","9630","48","2041","180","134","54","33","26","397","95","595","114","430","61","418","160","34","23","7589","180"
"0500000US05079","Lincoln County, Arkansas","13716","70","2505","158","264","85","94","48","553","98","595","87","559","109","382","97","58","48","11211","180"
"0500000US05081","Little River County, Arkansas","12346","80","2924","170","240","110","174","78","618","120","834","129","616","50","368","151","74","50","9422","174"
"0500000US05083","Logan County, Arkansas","21300","108","4922","197","303","92","312","83","1166","148","954","101","1342","155","748","156","97","48","16378","198"
"0500000US05085","Lonoke County, Arkansas","67806","229","19199","545","1230","282","1026","275","4282","376","4180","334","4202","332","3818","463","461","178","48607","527"
"0500000US05087","Madison County, Arkansas","15216","84","3237","193","159","69","227","115","669","148","869","157","906","128","381","104","26","23","11979","175"
"0500000US05089","Marion County, Arkansas","15979","66","2720","136","178","71","93","53","719","114","727","115","602","78","316","100","85","55","13259","132"
"0500000US05091","Miller County, Arkansas","41661","167","9796","370","712","150","446","117","2428","279","2291","253","2117","153","1571","277","231","116","31865","367"
"0500000US05093","Mississippi County, Arkansas","42684","249","11420","446","808","226","557","221","2447","271","2890","280","2731","186","1666","279","321","132","31264","445"
"0500000US05095","Monroe County, Arkansas","7424","39","1712","122","216","62","49","32","357","74","377","82","442","58","247","82","24","23","5712","115"
"0500000US05097","Montgomery County, Arkansas","8879","62","1582","139","143","59","81","47","308","79","402","87","444","76","198","71","6","9","7297","128"
"0500000US05099","Nevada County, Arkansas","8434","72","1948","163","130","74","229","139","569","106","345","104","392","108","247","106","36","32","6486","180"
"0500000US05101","Newton County, Arkansas","7875","60","1688","120","67","38","123","49","355","78","366","54","439","103","295","92","43","39","6187","130"
"0500000US05103","Ouachita County, Arkansas","24074","135","5699","247","419","112","364","112","1286","187","1326","243","1231","159","937","182","136","65","18375","243"
"0500000US05105","Perry County, Arkansas","9936","70","2382","181","143","73","40","25","626","119","479","78","633","102","423","117","38","36","7554","192"
"0500000US05107","Phillips County, Arkansas","19571","141","5713","337","579","122","253","103","1163","184","1421","227","1210","130","1041","260","46","42","13858","319"
"0500000US05109","Pike County, Arkansas","10666","74","2386","163","182","56","174","58","524","109","572","116","515","65","394","113","25","21","8280","162"
"0500000US05111","Poinsett County, Arkansas","23287","126","5489","255","340","93","311","95","1163","157","1418","153","1305","106","842","190","110","60","17798","225"
"0500000US05113","Polk County, Arkansas","19717","107","4676","227","308","85","233","79","1235","143","1022","149","1081","100","681","175","116","75","15041","209"
"0500000US05115","Pope County, Arkansas","60378","207","18112","576","1044","239","800","195","3373","402","3021","370","3021","263","6357","516","496","157","42266","571"
"0500000US05117","Prairie County, Arkansas","8133","48","1813","108","151","47","94","48","312","56","431","78","487","56","274","77","64","36","6320","115"
"0500000US05119","Pulaski County, Arkansas","374709","778","100255","1841","7555","842","5634","680","20774","1090","17893","1139","19752","810","21906","1288","6741","692","274454","1875"
"0500000US05121","Randolph County, Arkansas","17099","84","4383","277","322","126","231","104","806","171","914","195","878","175","1136","222","96","59","12716","287"
"0500000US05123","St. Francis County, Arkansas","26388","153","6864","323","641","207","212","79","1294","228","1469","238","1719","173","1354","200","175","77","19524","310"
"0500000US05125","Saline County, Arkansas","110087","313","27237","760","2199","361","1540","277","5926","395","6116","448","5717","329","4895","652","844","195","82850","795"
"0500000US05127","Scott County, Arkansas","10573","74","2539","152","128","64","119","61","626","117","609","141","597","90","367","102","93","45","8034","149"
"0500000US05129","Searcy County, Arkansas","7760","63","1663","129","137","59","56","32","322","87","379","86","404","78","204","79","161","107","6097","132"
"0500000US05131","Sebastian County, Arkansas","122244","393","32091","799","2077","335","2020","318","6776","410","6762","384","7186","333","6730","616","540","136","90153","840"
"0500000US05133","Sevier County, Arkansas","16521","139","4649","218","346","139","365","106","1312","152","955","154","1078","118","546","141","47","36","11872","207"
"0500000US05135","Sharp County, Arkansas","16552","80","3530","183","149","71","354","120","709","146","895","155","855","108","528","128","40","29","13022","181"
"0500000US05137","Stone County, Arkansas","12055","70","2737","255","97","61","145","71","595","141","619","166","573","145","610","195","98","74","9318","240"
"0500000US05139","Union County, Arkansas","39324","187","10131","344","995","156","619","141","2234","267","2055","278","2264","185","1642","292","322","111","29193","343"
"0500000US05141","Van Buren County, Arkansas","16532","85","3271","157","161","69","119","67","930","128","889","129","764","106","350","108","58","34","13261","156"
"0500000US05143","Washington County, Arkansas","207384","528","68249","1038","3674","503","3383","427","12465","735","10907","722","10967","469","22554","990","4299","489","139135","1077"
"0500000US05145","White County, Arkansas","75645","285","21645","661","1066","260","865","235","3863","427","4484","418","3740","283","6565","536","1062","248","54000","686"
"0500000US05147","Woodruff County, Arkansas","6780","61","1367","87","91","47","149","54","368","74","265","89","358","57","121","50","15","15","5413","103"
"0500000US05149","Yell County, Arkansas","21001","117","5217","306","415","130","172","73","1257","147","1181","196","1294","147","836","234","62","62","15784","280"
"0500000US06001","Alameda County, California","1526516","819","417716","2342","26491","992","20741","863","74951","1461","75233","1478","76603","1091","112011","1890","31686","1382","1108800","2357"
"0500000US01001","Autauga County, Alabama","53325","241","14358","551","563","184","888","219","3126","323","3433","469","3626","298","2221","398","501","196","38967","556"
"0500000US01003","Baldwin County, Alabama","189193","549","43767","1157","2681","396","2176","418","10676","746","10115","791","9713","589","7176","744","1230","339","145426","1065"
"0500000US01005","Barbour County, Alabama","26086","129","5821","254","358","128","521","145","1150","167","1399","174","1248","106","981","199","164","85","20265","248"
"0500000US17059","Gallatin County, Illinois","5263","38","1098","56","110","31","64","31","274","57","235","58","227","43","156","42","32","25","4165","71"
"0500000US17061","Greene County, Illinois","13035","53","2907","112","259","68","154","56","666","96","737","103","658","71","361","69","72","35","10128","103"
"0500000US17063","Grundy County, Illinois","48611","184","13419","359","1289","178","661","161","3210","197","2923","260","2903","187","2080","266","353","119","35192","345"
"0500000US17065","Hamilton County, Illinois","8092","61","1676","85","114","51","96","51","402","80","507","92","403","67","118","51","36","28","6416","95"
"0500000US17067","Hancock County, Illinois","18134","55","3788","117","296","65","194","55","921","96","818","96","923","67","532","108","104","50","14346","110"
"0500000US17069","Hardin County, Illinois","4124","33","906","93","38","20","36","21","173","53","230","60","256","63","166","55","7","7","3218","91"
"0500000US17071","Henderson County, Illinois","6843","41","1294","71","81","32","58","27","309","58","318","62","353","52","161","45","14","12","5549","65"
"0500000US17073","Henry County, Illinois","48277","169","11427","333","1087","174","666","160","2398","201","2710","252","2792","155","1552","212","222","75","36850","283"
