"GEO_ID","NAME","B14001_001E","B14001_001M","B14001_002E","B14001_002M","B14001_003E","B14001_003M","B14001_004E","B14001_004M","B14001_005E","B14001_005M","B14001_006E","B14001_006M","B14001_007E","B14001_007M","B14001_008E","B14001_008M","B14001_009E","B14001_009M","B14001_010E","B14001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Enrolled in school","Margin of Error!!Total!!Enrolled in school","Estimate!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Margin of Error!!Total!!Enrolled in school!!Enrolled in nursery school, preschool","Estimate!!Total!!Enrolled in school!!Enrolled in kindergarten","Margin of Error!!Total!!Enrolled in school!!Enrolled in kindergarten","Estimate!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 4","Estimate!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 5 to grade 8","Estimate!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Margin of Error!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12","Estimate!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Margin of Error!!Total!!Enrolled in school!!Enrolled in college, undergraduate years","Estimate!!Total!!Enrolled in school!!Graduate or professional school","Margin of Error!!Total!!Enrolled in school!!Graduate or professional school","Estimate!!Total!!Not enrolled in school","Margin of Error!!Total!!Not enrolled in school"
"0500000US34005","Burlington County, New Jersey","433189","429","108405","1082","8243","500","5063","440","20678","721","22655","878","23783","474","22235","925","5748","515","324784","1090"
"0500000US34027","Morris County, New Jersey","480247","534","124008","1090","9349","621","5112","471","23713","886","26321","898","29356","631","23692","886","6465","573","356239","1156"
"0500000US35039","Rio Arriba County, New Mexico","37681","182","9260","443","778","215","475","168","2170","320","1985","358","1970","173","1653","309","229","79","28421","408"
"0500000US35047","San Miguel County, New Mexico","27284","156","7099","341","198","119","228","102","1275","178","1215","212","1561","219","2183","333","439","139","20185","329"
"0500000US35057","Torrance County, New Mexico","15098","91","3292","247","88","65","271","102","696","175","649","130","1040","143","502","159","46","42","11806","229"
"0500000US35035","Otero County, New Mexico","63127","280","15652","622","944","255","1184","281","2996","319","3577","386","3245","272","2958","483","748","204","47475","623"
"0500000US35006","Cibola County, New Mexico","25932","111","6589","243","486","96","438","108","1398","180","1358","166","1723","198","988","174","198","98","19343","237"
"0500000US35019","Guadalupe County, New Mexico","4229","94","942","210","17","26","45","46","79","57","226","107","191","78","339","148","45","53","3287","262"
"0500000US35003","Catron County, New Mexico","3496","46","485","170","3","50","16","27","142","68","67","69","165","92","92","112","0","12","3011","165"
"0500000US35017","Grant County, New Mexico","27098","117","5946","346","419","110","158","96","1383","200","1228","201","1313","134","1124","215","321","193","21152","342"
"0500000US35029","Luna County, New Mexico","23133","142","5312","278","231","99","307","95","1392","239","1544","228","1107","146","583","141","148","93","17821","281"
"0500000US35031","McKinley County, New Mexico","69504","227","20301","429","1252","284","1257","188","4512","353","5215","347","4662","308","3039","319","364","120","49203","479"
"0500000US35055","Taos County, New Mexico","31950","199","7261","553","460","180","367","155","1459","273","1324","290","1577","270","1755","401","319","185","24689","540"
"0500000US35007","Colfax County, New Mexico","12041","73","2136","170","93","70","93","61","698","117","429","91","489","75","265","114","69","46","9905","178"
"0500000US35015","Eddy County, New Mexico","54481","248","13578","459","694","198","670","182","3704","316","3666","298","3058","262","1501","349","285","137","40903","516"
"0500000US35033","Mora County, New Mexico","4516","69","896","210","47","63","77","104","220","123","167","122","130","79","162","97","93","92","3620","214"
"0500000US35037","Quay County, New Mexico","7989","114","1887","202","187","121","59","53","611","135","361","115","370","159","231","131","68","44","6102","188"
"0500000US35027","Lincoln County, New Mexico","19052","105","3861","381","185","82","172","99","1086","260","821","217","748","193","656","222","193","134","15191","380"
"0500000US35025","Lea County, New Mexico","66904","277","19079","497","929","196","1181","231","4915","405","5277","427","4013","242","2351","341","413","133","47825","496"
"0500000US35049","Santa Fe County, New Mexico","145015","239","31520","713","1539","184","1703","283","6631","409","6574","495","6972","396","6389","583","1712","280","113495","712"
"0500000US35051","Sierra County, New Mexico","10787","70","1651","229","53","48","128","113","314","95","360","126","483","139","286","133","27","35","9136","244"
"0500000US35053","Socorro County, New Mexico","16580","171","4923","414","201","128","73","63","1230","248","936","248","968","208","1263","286","252","132","11657","342"
"0500000US35013","Doña Ana County, New Mexico","207253","599","68396","1254","3179","504","2922","402","12551","760","12159","718","12551","615","21992","999","3042","494","138857","1133"
"0500000US36095","Schoharie County, New York","30648","76","7311","239","300","69","401","89","1229","126","1316","125","1444","111","2391","228","230","78","23337","253"
"0500000US36067","Onondaga County, New York","448762","461","119840","1114","6150","482","5300","470","21132","707","22555","721","23721","435","32876","1037","8106","505","328922","1105"
"0500000US36019","Clinton County, New York","78419","214","18358","567","630","155","730","168","3299","252","3255","224","3621","257","6125","485","698","163","60061","596"
"0500000US36099","Seneca County, New York","33391","98","6513","255","272","71","325","93","1248","141","1649","154","1550","140","1066","181","403","111","26878","244"
"0500000US36079","Putnam County, New York","96172","214","23300","530","1151","198","898","256","4421","333","5066","367","6045","288","4246","432","1473","335","72872","543"
"0500000US36033","Franklin County, New York","49336","176","9855","442","512","123","501","115","2108","267","2154","226","2390","274","1983","391","207","64","39481","474"
"0500000US36069","Ontario County, New York","106284","191","26179","472","1217","200","1230","198","4796","343","5549","325","5881","274","6354","383","1152","204","80105","459"
"0500000US36081","Queens County, New York","2213514","1575","532377","3755","33963","1375","25614","1160","100126","1636","99740","1739","101868","1206","133756","2557","37310","1367","1681137","3450"
"0500000US36101","Steuben County, New York","93849","159","20457","422","1195","181","1033","141","5010","280","4620","278","5136","203","2848","313","615","120","73392","397"
"0500000US36041","Hamilton County, New York","4476","26","730","46","16","12","28","13","135","26","151","45","265","44","104","27","31","16","3746","51"
"0500000US36115","Washington County, New York","60134","160","12069","377","778","138","553","127","2941","262","2589","251","3178","255","1669","240","361","129","48065","339"
"0500000US36013","Chautauqua County, New York","125399","241","29701","535","1545","246","1297","217","5416","308","6343","360","6461","251","7806","398","833","168","95698","481"
"0500000US36047","Kings County, New York","2485068","1501","645712","2986","48880","1302","38197","1086","130231","1654","123711","1777","125472","1547","137793","2574","41428","1178","1839356","2969"
"0500000US36061","New York County, New York","1582019","1242","325689","3664","24060","1159","13241","1092","50855","1445","48192","1477","46991","1127","91210","2382","51140","2430","1256330","3429"
"0500000US36107","Tioga County, New York","47520","138","10632","291","569","127","563","114","2229","243","2754","241","2607","159","1667","221","243","114","36888","285"
"0500000US36011","Cayuga County, New York","75472","122","16478","387","851","149","857","169","3419","271","3248","194","4140","215","3493","294","470","106","58994","369"
"0500000US36073","Orleans County, New York","39943","133","7878","281","584","158","291","69","1856","188","1678","195","2151","178","1171","207","147","72","32065","258"
"0500000US36091","Saratoga County, New York","220388","335","51145","809","3362","355","2723","323","10390","443","10362","490","11864","499","10459","609","1985","382","169243","791"
"0500000US36087","Rockland County, New York","309247","517","95762","1065","6871","559","5592","471","20652","605","20020","604","20954","533","17836","791","3837","459","213485","984"
"0500000US36021","Columbia County, New York","59440","136","11078","273","575","117","628","139","2596","255","2428","242","2672","192","1790","195","389","103","48362","320"
"0500000US36049","Lewis County, New York","25657","88","5771","185","323","85","339","74","1186","95","1547","132","1479","113","753","169","144","44","19886","215"
"0500000US36063","Niagara County, New York","205078","312","46750","822","2717","347","2186","297","9039","404","9803","517","11212","427","9959","652","1834","309","158328","754"
"0500000US36119","Westchester County, New York","937184","755","246873","2140","17528","737","11120","760","46986","1091","50039","1230","56489","981","50500","1472","14211","851","690311","2034"
"0500000US36025","Delaware County, New York","44482","116","9695","282","446","100","407","94","1840","186","1708","200","2134","189","2866","233","294","101","34787","274"
"0500000US36031","Essex County, New York","36909","108","6572","267","409","110","458","128","1440","149","1331","165","1676","115","1031","198","227","86","30337","239"
"0500000US36057","Montgomery County, New York","47588","132","11016","312","616","148","694","176","2518","233","2367","199","2724","159","1635","254","462","120","36572","328"
"0500000US36059","Nassau County, New York","1314897","820","341421","2241","23493","866","15839","902","64083","1401","65573","1385","75049","1048","75729","1779","21655","1005","973476","2144"
"0500000US36085","Richmond County, New York","458473","665","116869","1480","7008","631","5348","521","23091","989","23542","833","24806","663","26511","1077","6563","518","341604","1405"
"0500000US36097","Schuyler County, New York","17467","70","3423","157","205","50","259","81","690","96","773","99","844","81","517","111","135","63","14044","152"
"0500000US36109","Tompkins County, New York","100461","182","40448","707","1196","189","685","144","3570","252","3438","243","3353","240","22153","601","6053","622","60013","692"
"0500000US36017","Chenango County, New York","46960","117","10081","274","795","124","548","107","2179","194","2406","177","2484","146","1387","192","282","76","36879","257"
"0500000US36023","Cortland County, New York","46529","162","14510","423","499","133","778","145","2087","205","1976","192","2287","146","6332","436","551","174","32019","411"
"0500000US36045","Jefferson County, New York","108816","288","26266","556","1693","281","1620","226","6055","285","5252","320","5590","295","4945","433","1111","251","82550","583"
"0500000US36065","Oneida County, New York","223306","310","52371","802","2505","248","2363","295","11003","531","11163","553","11021","326","12202","575","2114","305","170935","775"
"0500000US36103","Suffolk County, New York","1443063","949","369568","2667","23183","979","16280","1143","69091","1492","74760","1458","84420","1114","81023","2070","20811","1082","1073495","2575"
"0500000US36121","Wyoming County, New York","39300","161","7933","308","496","105","315","89","1831","190","1799","198","1994","134","1347","218","151","54","31367","310"
"0500000US36015","Chemung County, New York","82786","243","18169","446","1221","211","945","166","3847","302","4136","331","4367","197","3226","294","427","163","64617","474"
"0500000US36075","Oswego County, New York","115246","229","29493","582","1348","213","1408","220","5838","347","5467","361","6093","235","8555","517","784","199","85753","558"
"0500000US36077","Otsego County, New York","58798","119","16066","424","665","119","548","101","2178","173","2306","175","2642","218","7123","443","604","152","42732","400"
"0500000US36117","Wayne County, New York","87973","221","19692","434","1501","209","1221","153","4159","303","4555","325","4904","283","2808","334","544","123","68281","427"
"0500000US36001","Albany County, New York","298413","550","81592","1427","4219","455","2742","287","12015","594","13290","569","13888","478","28380","1100","7058","697","216821","1367"
"0500000US36007","Broome County, New York","188664","318","51812","891","2604","313","2211","319","8411","471","8388","440","9169","389","17171","882","3858","673","136852","890"
"0500000US36029","Erie County, New York","889354","697","218807","1899","11996","711","9435","611","41816","983","41405","1058","45345","727","53750","1406","15060","862","670547","1890"
"0500000US36053","Madison County, New York","69381","169","17384","488","695","173","804","163","2945","256","2723","236","3515","201","6459","422","243","71","51997","500"
"0500000US36105","Sullivan County, New York","72847","197","15872","505","921","186","769","146","3333","249","3578","313","3906","249","2961","330","404","112","56975","502"
"0500000US37121","Mitchell County, North Carolina","14574","72","3020","208","61","42","210","93","512","110","657","130","749","138","776","172","55","45","11554","206"
"0500000US36037","Genesee County, New York","56379","159","12492","349","808","175","754","148","2822","221","2682","238","2867","162","2119","274","440","133","43887","336"
"0500000US36071","Orange County, New York","363864","542","104708","1136","6210","520","6418","495","21139","749","21843","747","23848","595","22066","1098","3184","386","259156","1148"
"0500000US37079","Greene County, North Carolina","20467","110","4658","230","270","89","267","93","1005","148","997","121","1192","136","744","182","183","90","15809","213"
"0500000US37041","Chowan County, North Carolina","13858","106","3112","280","322","191","130","94","677","214","725","143","762","131","394","152","102","82","10746","248"
"0500000US37027","Caldwell County, North Carolina","79513","196","17003","575","990","262","746","253","3949","399","3996","367","4173","300","2775","409","374","162","62510","556"
"0500000US37035","Catawba County, North Carolina","151703","382","36805","819","2190","330","1545","318","8062","468","8047","588","8814","441","7317","705","830","201","114898","836"
"0500000US37049","Craven County, North Carolina","99343","326","23254","658","1571","305","1453","252","4813","403","4809","455","4735","347","4900","517","973","229","76089","780"
"0500000US37065","Edgecombe County, North Carolina","51446","145","11528","478","548","149","475","141","2628","387","2917","347","2529","260","2117","330","314","121","39918","474"
"0500000US37085","Harnett County, North Carolina","124357","348","37768","698","1489","238","1816","264","8086","460","7590","507","7425","394","9355","538","2007","315","86589","753"
"0500000US37089","Henderson County, North Carolina","110264","236","22489","595","1400","214","1540","276","4589","387","5019","460","5189","308","3951","492","801","194","87775","617"
"0500000US37095","Hyde County, North Carolina","5266","55","1153","177","132","42","25","36","359","95","293","139","265","69","62","80","17","29","4113","165"
"0500000US37119","Mecklenburg County, North Carolina","1011873","1015","273349","2183","19117","1060","14056","857","56525","1371","55999","1381","54364","895","57297","1602","15991","858","738524","2033"
"0500000US37131","Northampton County, North Carolina","19646","81","3483","298","189","128","192","79","694","142","743","169","1115","174","472","158","78","59","16163","315"
"0500000US37159","Rowan County, North Carolina","134340","259","32797","655","1390","251","1653","312","7040","490","7466","531","7575","372","7007","515","666","168","101543","616"
"0500000US37181","Vance County, North Carolina","42896","176","10219","455","441","151","564","179","2418","337","2415","284","2624","191","1455","317","302","160","32677","513"
"0500000US37053","Currituck County, North Carolina","25053","119","6065","281","361","144","529","126","1481","193","967","180","1496","166","985","209","246","110","18988","302"
"0500000US37179","Union County, North Carolina","218867","388","65618","823","3732","358","2947","360","14398","609","15763","633","16884","423","9985","657","1909","285","153249","918"
"0500000US37067","Forsyth County, North Carolina","358356","536","95846","1331","5170","531","4683","457","20300","665","18619","710","19762","572","22026","1276","5286","581","262510","1357"
"0500000US37127","Nash County, North Carolina","90556","320","22321","559","686","214","1312","239","4996","387","4814","407","5212","319","4559","556","742","228","68235","643"
"0500000US37017","Bladen County, North Carolina","32632","174","7216","461","356","157","205","126","1636","259","1699","252","1797","265","1351","336","172","104","25416","450"
"0500000US37055","Dare County, North Carolina","34670","153","7233","290","481","166","345","140","1466","188","1895","211","1510","178","1270","234","266","115","27437","264"
"0500000US37185","Warren County, North Carolina","19427","74","3888","229","101","62","143","73","1004","174","727","153","1248","177","596","148","69","48","15539","239"
"0500000US37195","Wilson County, North Carolina","78910","279","19819","687","1203","257","1170","304","4717","392","4119","400","4462","395","3610","408","538","167","59091","682"
"0500000US37015","Bertie County, North Carolina","19182","92","4071","285","194","64","149","86","1017","193","836","187","889","118","763","228","223","138","15111","291"
"0500000US37073","Gates County, North Carolina","11298","80","2685","190","127","68","158","83","546","131","639","138","677","135","492","164","46","39","8613","183"
"0500000US37075","Graham County, North Carolina","8293","72","1759","168","32","26","97","74","528","134","441","116","503","130","147","88","11","18","6534","180"
"0500000US37117","Martin County, North Carolina","22382","144","4941","286","229","103","198","117","1095","221","1163","189","1345","171","742","193","169","95","17441","293"
"0500000US37115","Madison County, North Carolina","20905","124","4881","324","212","109","198","88","882","161","876","148","1069","131","1468","253","176","81","16024","337"
"0500000US37137","Pamlico County, North Carolina","12438","52","2111","149","56","31","87","47","507","81","471","83","419","56","546","135","25","22","10327","151"
"0500000US37143","Perquimans County, North Carolina","13009","87","2735","161","42","51","74","53","624","82","690","109","620","112","583","133","102","59","10274","169"
"0500000US37149","Polk County, North Carolina","20020","56","3751","158","170","70","163","69","817","108","988","137","930","107","566","132","117","60","16269","150"
"0500000US37151","Randolph County, North Carolina","137966","307","32319","654","1060","234","1734","285","7175","526","7553","618","8380","355","5993","580","424","132","105647","736"
"0500000US37157","Rockingham County, North Carolina","88403","221","18876","520","934","179","1020","229","3923","355","4584","335","4515","275","3370","390","530","192","69527","528"
"0500000US37169","Stokes County, North Carolina","44642","194","9033","384","435","126","612","160","1920","244","2163","264","2214","220","1394","233","295","108","35609","361"
"0500000US37187","Washington County, North Carolina","11719","98","2547","291","49","44","62","59","614","151","491","142","642","160","628","202","61","77","9172","274"
"0500000US37029","Camden County, North Carolina","10104","68","2775","219","67","55","172","78","634","134","701","148","567","98","588","183","46","38","7329","209"
"0500000US37043","Clay County, North Carolina","10610","70","1876","191","139","86","54","59","622","139","359","162","341","123","290","122","71","56","8734","202"
"0500000US37051","Cumberland County, North Carolina","316644","450","92701","1279","5279","479","5112","415","17774","632","16691","611","18097","469","24710","877","5038","479","223943","1274"
"0500000US37071","Gaston County, North Carolina","208984","348","49134","791","2518","303","3126","276","10739","471","10642","502","11646","413","8957","563","1506","275","159850","848"
"0500000US37081","Guilford County, North Carolina","505259","700","142452","1737","6772","575","6248","550","25325","890","26561","862","27856","892","42180","1396","7510","723","362807","1671"
"0500000US37099","Jackson County, North Carolina","41237","143","12608","447","394","130","334","124","1789","239","1489","259","1413","176","6596","444","593","259","28629","445"
"0500000US37125","Moore County, North Carolina","92507","285","20845","723","1685","344","1245","299","4477","477","4513","479","4427","278","3918","498","580","130","71662","698"
"0500000US37155","Robeson County, North Carolina","127828","207","34430","651","1489","187","2121","263","7937","395","6960","454","8075","285","6830","531","1018","195","93398","684"
"0500000US37167","Stanly County, North Carolina","58881","175","13570","455","675","152","738","182","2947","306","2912","255","3144","229","2848","387","306","78","45311","493"
"0500000US37183","Wake County, North Carolina","1007689","876","288942","2223","18625","885","14414","921","57901","1543","58320","1506","59285","1097","61417","1506","18980","1232","718747","2207"
"0500000US37199","Yancey County, North Carolina","17170","79","3237","185","168","71","132","68","660","122","763","129","946","121","463","151","105","53","13933","186"
"0500000US37037","Chatham County, North Carolina","67682","197","14199","467","857","189","688","167","3308","263","3378","294","3333","243","2213","338","422","141","53483","473"
"0500000US37111","McDowell County, North Carolina","43754","184","9093","323","348","146","582","189","2482","311","1925","270","2139","171","1395","222","222","111","34661","346"
"0500000US37101","Johnston County, North Carolina","183986","428","50095","1053","2693","449","2518","424","10372","648","12598","750","11527","522","9010","886","1377","278","133891","1076"
"0500000US37103","Jones County, North Carolina","9431","52","1928","158","200","105","46","32","417","108","411","101","421","108","382","96","51","37","7503","148"
"0500000US37145","Person County, North Carolina","38200","178","8528","410","504","141","369","175","1944","290","1847","317","2150","213","1518","327","196","99","29672","455"
"0500000US37019","Brunswick County, North Carolina","123852","301","20837","691","1271","263","953","263","4757","424","4722","411","4773","294","3732","467","629","171","103015","668"
"0500000US37009","Ashe County, North Carolina","26275","118","4913","281","435","131","206","98","987","181","1287","193","1072","120","828","227","98","68","21362","281"
"0500000US37013","Beaufort County, North Carolina","45742","201","10111","465","576","142","438","138","1960","298","2485","325","2592","265","1826","288","234","142","35631","421"
"0500000US37107","Lenoir County, North Carolina","55371","160","13674","501","718","181","887","222","3019","300","2903","337","3209","250","2560","355","378","124","41697","482"
"0500000US37161","Rutherford County, North Carolina","64564","242","13658","456","547","151","789","199","2992","382","3017","333","3831","288","2192","377","290","171","50906","485"
"0500000US37109","Lincoln County, North Carolina","78857","212","16961","474","1042","185","1194","294","3672","316","4147","325","4042","208","2386","362","478","187","61896","463"
"0500000US37133","Onslow County, North Carolina","183105","512","47478","1238","2853","467","2598","433","9821","574","8549","649","8666","619","12519","1078","2472","473","135627","1239"
"0500000US37135","Orange County, North Carolina","139051","302","51775","885","2336","349","1943","297","6142","485","6941","476","7005","485","20699","744","6709","609","87276","842"
"0500000US37163","Sampson County, North Carolina","60893","238","15258","425","897","220","1043","247","3606","305","3599","315","3412","216","2337","298","364","136","45635","406"
"0500000US37197","Yadkin County, North Carolina","36528","184","7441","366","402","162","365","132","1859","209","1653","249","1875","168","1232","236","55","48","29087","324"
"0500000US37011","Avery County, North Carolina","17093","76","3799","299","129","76","111","68","484","110","695","109","798","96","1452","307","130","77","13294","304"
"0500000US37023","Burke County, North Carolina","87456","278","18380","696","881","182","711","150","3671","303","3999","332","4750","336","3826","550","542","165","69076","723"
"0500000US37033","Caswell County, North Carolina","22037","108","4632","216","185","95","244","113","850","166","1139","188","1084","158","957","189","173","86","17405","238"
"0500000US37059","Davie County, North Carolina","40937","125","9154","413","464","151","549","180","1856","222","2212","273","2436","262","1488","324","149","86","31783","401"
"0500000US37061","Duplin County, North Carolina","56742","240","13954","442","692","188","901","213","3268","409","3448","425","3096","205","2315","349","234","102","42788","428"
"0500000US37063","Durham County, North Carolina","293944","557","80200","1401","4512","500","4110","508","13617","808","13322","766","13817","640","19809","1124","11013","859","213744","1510"
"0500000US37105","Lee County, North Carolina","57958","269","15064","463","654","191","729","184","3376","325","3723","313","3321","286","2923","386","338","130","42894","443"
"0500000US37129","New Hanover County, North Carolina","217497","435","56333","1425","2752","379","2255","383","9415","651","9442","617","9523","503","20692","1319","2254","353","161164","1478"
"0500000US37191","Wayne County, North Carolina","118816","321","30889","716","1339","246","1361","311","6874","486","6490","540","6789","367","6532","578","1504","321","87927","767"
"0500000US37165","Scotland County, North Carolina","34023","136","8428","289","532","118","477","114","2024","152","1935","152","1688","146","1671","214","101","59","25595","264"
"0500000US37083","Halifax County, North Carolina","50361","207","11621","361","617","174","591","168","2717","293","2720","262","2792","206","1858","290","326","142","38740","406"
"0500000US37001","Alamance County, North Carolina","155043","320","41047","726","2072","327","2068","287","7856","529","7859","501","9401","492","10615","573","1176","231","113996","771"
"0500000US38013","Burke County, North Dakota","2092","46","541","79","41","22","59","21","149","44","169","44","86","27","26","18","11","15","1551","85"
"0500000US38061","Mountrail County, North Dakota","9657","64","2592","215","156","57","166","50","638","119","518","98","647","157","392","120","75","40","7065","210"
"0500000US38105","Williams County, North Dakota","32265","265","7667","447","589","228","552","173","1845","221","1783","270","1621","168","1214","250","63","48","24598","490"
"0500000US38007","Billings County, North Dakota","883","82","179","52","18","14","26","18","53","29","26","16","31","19","18","12","7","9","704","66"
"0500000US38043","Kidder County, North Dakota","2369","23","467","106","21","10","12","12","117","40","91","22","168","42","56","38","2","3","1902","99"
"0500000US38019","Cavalier County, North Dakota","3712","30","695","53","58","21","55","27","148","35","174","35","165","26","65","38","30","26","3017","52"
"0500000US38037","Grant County, North Dakota","2304","27","438","65","19","12","31","17","80","29","92","26","153","31","42","24","21","11","1866","67"
"0500000US38067","Pembina County, North Dakota","6763","27","1345","61","84","28","91","28","350","49","328","50","306","34","124","43","62","33","5418","57"
"0500000US38091","Steele County, North Dakota","1863","25","330","43","7","8","14","12","69","28","101","24","89","36","50","31","0","9","1533","43"
"0500000US38041","Hettinger County, North Dakota","2474","35","461","68","25","14","23","15","149","32","111","35","99","28","51","27","3","4","2013","63"
"0500000US38045","LaMoure County, North Dakota","3992","26","769","60","57","21","55","22","192","31","247","33","165","33","42","21","11","10","3223","63"
"0500000US38059","Morton County, North Dakota","29328","168","6068","287","322","125","418","160","1652","194","1435","176","1225","158","775","178","241","114","23260","302"
"0500000US38017","Cass County, North Dakota","166598","441","48862","1250","2774","424","2214","383","8575","638","7466","502","7228","445","17405","979","3200","530","117736","1273"
"0500000US38025","Dunn County, North Dakota","4210","43","993","87","39","21","46","23","228","48","256","51","255","56","138","45","31","18","3217","94"
"0500000US38029","Emmons County, North Dakota","3263","29","565","96","32","15","49","21","141","35","135","36","131","43","70","31","7","7","2698","97"
"0500000US38051","McIntosh County, North Dakota","2565","16","399","30","30","14","33","17","83","19","121","22","81","10","30","15","21","15","2166","32"
"0500000US38063","Nelson County, North Dakota","2834","17","460","64","27","14","32","15","130","25","103","24","94","11","64","54","10","11","2374","68"
"0500000US38077","Richland County, North Dakota","15747","72","4129","221","168","53","140","43","875","111","766","110","685","81","1443","182","52","28","11618","208"
"0500000US38079","Rolette County, North Dakota","13766","113","3895","202","236","75","281","83","1259","126","905","132","810","102","394","104","10","9","9871","236"
"0500000US38099","Walsh County, North Dakota","10351","47","2075","105","132","46","137","57","613","75","468","67","470","52","224","78","31","16","8276","105"
"0500000US38001","Adams County, North Dakota","2314","20","475","86","14","10","32","16","119","42","137","38","122","37","51","27","0","9","1839","84"
"0500000US38009","Bottineau County, North Dakota","6345","36","1402","109","147","48","22","12","313","44","359","52","240","25","304","103","17","13","4943","108"
"0500000US38003","Barnes County, North Dakota","10519","59","2245","204","130","57","95","37","358","77","575","89","412","47","659","170","16","16","8274","207"
"0500000US38027","Eddy County, North Dakota","2211","44","373","61","68","27","6","9","77","33","99","30","109","23","5","7","9","8","1838","57"
"0500000US38035","Grand Forks County, North Dakota","67473","197","21993","671","900","160","814","164","3051","220","2968","282","2337","184","10283","617","1640","218","45480","687"
"0500000US38053","McKenzie County, North Dakota","11792","103","3253","247","182","68","344","123","904","173","554","127","676","103","399","129","194","100","8539","219"
"0500000US38057","Mercer County, North Dakota","8183","65","1766","130","161","65","104","46","281","69","514","83","459","52","185","65","62","55","6417","133"
"0500000US38055","McLean County, North Dakota","9276","32","1871","89","130","39","153","43","388","52","497","65","454","49","202","57","47","31","7405","88"
"0500000US38069","Pierce County, North Dakota","4061","45","724","111","63","47","61","41","252","85","108","50","137","47","70","40","33","39","3337","115"
"0500000US38073","Ransom County, North Dakota","5192","40","1026","68","31","16","71","28","254","47","273","53","308","36","52","27","37","22","4166","69"
"0500000US38085","Sioux County, North Dakota","4176","31","1451","77","128","31","80","18","380","42","351","36","319","50","160","41","33","18","2725","76"
"0500000US38011","Bowman County, North Dakota","3043","23","573","54","40","24","80","40","156","54","105","43","149","24","21","17","22","18","2470","51"
"0500000US38033","Golden Valley County, North Dakota","1808","93","352","58","3","4","27","12","63","25","106","35","113","38","28","20","12","10","1456","89"
"0500000US38047","Logan County, North Dakota","1837","19","299","47","13","7","18","11","77","22","62","20","90","23","36","24","3","4","1538","51"
"0500000US38095","Towner County, North Dakota","2191","22","414","84","35","22","14","11","127","38","104","36","110","37","24","21","0","9","1777","87"
"0500000US38093","Stutsman County, North Dakota","20327","106","4468","271","234","74","284","108","981","172","813","127","978","121","1089","225","89","53","15859","256"
"0500000US38023","Divide County, North Dakota","2287","52","315","75","16","21","41","32","115","49","37","41","84","24","11","13","11","12","1972","79"
"0500000US38031","Foster County, North Dakota","3219","20","665","60","66","25","23","14","147","36","167","40","159","28","70","31","33","26","2554","66"
"0500000US38081","Sargent County, North Dakota","3775","20","676","42","47","17","33","15","158","30","196","38","156","24","63","23","23","12","3099","47"
"0500000US38087","Slope County, North Dakota","679","63","108","30","3","4","8","7","45","18","15","10","22","16","9","7","6","7","571","47"
"0500000US38089","Stark County, North Dakota","29310","171","7032","362","603","194","367","101","1692","206","1638","230","1378","145","1244","237","110","56","22278","341"
"0500000US39053","Gallia County, Ohio","29036","129","6656","383","384","126","384","127","1241","167","1626","212","1465","164","1362","249","194","104","22380","342"
"0500000US39077","Huron County, Ohio","56474","159","13214","339","868","185","878","177","3360","266","2991","245","3333","204","1552","194","232","90","43260","313"
"0500000US39009","Athens County, Ohio","64418","169","27219","533","582","141","627","134","1847","194","2300","247","2234","177","17625","475","2004","350","37199","542"
"0500000US39001","Adams County, Ohio","26763","152","6064","250","187","73","280","110","1681","276","1322","204","1714","165","780","174","100","65","20699","269"
"0500000US39103","Medina County, Ohio","172032","248","42414","764","2669","285","2204","252","8745","431","9389","507","10507","372","7132","532","1768","281","129618","764"
"0500000US39159","Union County, Ohio","53526","168","14421","408","928","191","560","124","3170","304","3455","333","3549","235","2146","324","613","192","39105","399"
"0500000US39021","Champaign County, Ohio","37754","148","8928","277","519","132","616","187","1857","211","2138","236","2017","101","1591","216","190","82","28826","272"
"0500000US39125","Paulding County, Ohio","18218","84","4108","185","278","85","204","65","1116","128","1014","114","1035","95","387","117","74","44","14110","184"
"0500000US39057","Greene County, Ohio","160195","307","47417","838","2599","323","1852","313","7237","463","8028","446","7605","307","16306","708","3790","407","112778","862"
"0500000US39049","Franklin County, Ohio","1220056","1076","337673","2696","19934","996","17281","1132","65976","1452","61533","1403","61658","1098","85728","2219","25563","1250","882383","2849"
"0500000US39101","Marion County, Ohio","62827","183","14110","377","782","140","677","198","3004","270","2971","309","3699","271","2594","294","383","99","48717","389"
"0500000US39115","Morgan County, Ohio","14192","87","2862","183","145","64","123","51","604","119","786","113","769","62","324","96","111","57","11330","183"
"0500000US39169","Wayne County, Ohio","111660","280","27818","640","1721","235","1565","219","5875","359","6264","363","5490","361","5844","479","1059","192","83842","588"
"0500000US39175","Wyandot County, Ohio","21324","65","4917","184","371","104","295","82","1322","138","1011","162","1184","113","613","121","121","64","16407","184"
